1788699782989,25791
1788699783748,25791
1788699784529,25116
1788699785259,24998
1788699786006,24998
1788699786728,25140
1788699787495,44720
1788699788244,45141
1788699789002,45141
1788699789761,34966
1788699790518,35085
1788699791288,35085
1788699792065,35085
1788699792811,34628
1788699793555,34628
1788699794412,34299
1788699795176,34299
1788699795924,34452
1788699796682,37097
1788699797523,36961
1788699798291,36961
1788699799028,36841
1788699799791,36765
1788699800646,35809
1788699801401,35809
1788699802143,36051
1788699802907,45225
1788699803640,45225
1788699804406,44946
1788699805146,44946
1788699805897,44131
1788699806633,44131
1788699807376,44131
1788699808101,36798
1788699808840,36798
1788699809577,36798
1788699810345,41495
1788699811092,41737
1788699811853,41737
1788699812604,37597
1788699813358,37582
1788699814136,36833
1788699814895,36833
1788699815634,36614
1788699816388,45675
1788699817117,45675
1788699817867,45616
1788699818610,45616
1788699819376,40665
1788699820125,40665
1788699820912,40665
1788699821655,35374
1788699822479,35374
1788699823226,35374
1788699823968,35839
1788699824691,35858
1788699825454,35858
1788699826205,40753
1788699826953,40471
1788699827685,44676
1788699828426,44676
1788699829177,44554
1788699829965,37460
1788699830760,37793
1788699831508,37793
1788699832241,35482
1788699833006,35184
1788699833746,35184
1788699834497,35184
1788699835229,35118
1788699835984,35118
1788699836725,35118
1788699837489,34863
1788699838236,34891
1788699839069,34651
1788699839823,34651
1788699840594,34681
1788699841335,35176
1788699842172,35130
1788699842902,35130
1788699843657,39011
1788699844392,38993
1788699845163,38993
1788699845911,36177
1788699846682,36194
1788699847437,36194
1788699848207,36194
1788699848954,35238
1788699849722,35238
1788699850474,35103
1788699851236,35103
1788699851977,35047
1788699852735,35631
1788699853541,35579
1788699854287,35579
1788699855020,34652
1788699855793,34371
1788699856535,34371
1788699857303,43757
1788699858052,44159
1788699858821,35076
1788699859567,35076
1788699860321,35099
1788699861055,35099
1788699861851,34451
1788699862602,34451
1788699863360,34451
1788699864109,35018
1788699864975,35037
1788699865710,35037
1788699866473,35127
1788699867219,35056
1788699868074,35668
1788699868826,35668
1788699869589,35726
1788699870330,34739
1788699871194,34767
1788699871930,34767
1788699872690,42651
1788699873446,42258
1788699874312,42258
1788699875063,42258
1788699875833,37516
1788699876595,37516
1788699877434,36830
1788699878197,36830
1788699878957,36880
1788699879701,35641
1788699880534,35703
1788699881285,35703
1788699882052,34552
1788699882798,34508
1788699883667,34866
1788699884416,34866
1788699885189,34941
1788699885925,37500
1788699886774,37156
1788699887518,37156
1788699888267,37156
1788699888997,45244
1788699889776,45244
1788699890523,45244
1788699891300,37174
1788699892052,37442
1788699892831,37442
1788699893580,35545
1788699894346,35326
1788699895092,38340
1788699895832,38340
1788699896574,38319
1788699897324,40620
1788699898075,40620
1788699898826,40491
1788699899568,35994
1788699900328,36094
1788699901067,36094
1788699901827,36094
1788699902551,34926
1788699903303,34926
1788699904047,34926
1788699904790,41703
1788699905531,41650
1788699906270,41650
