1788699907404,24603
1788699908132,24939
1788699908896,47978
1788699909624,47927
1788699910378,47927
1788699911111,46737
1788699911874,46126
1788699912726,38203
1788699913505,38203
1788699914241,38275
1788699915017,38275
1788699915814,35505
1788699916578,35505
1788699917313,35505
1788699918072,40069
1788699918809,40069
1788699919555,39934
1788699920290,35654
1788699921051,35757
1788699921793,35757
1788699922548,35176
1788699923289,34888
1788699924156,34962
1788699924890,34962
1788699925662,35260
1788699926404,34977
1788699927166,34977
1788699927899,34934
1788699928661,34934
1788699929397,35650
1788699930154,35650
1788699930891,35650
1788699931650,35835
1788699932467,35835
1788699933225,35835
1788699933982,38919
1788699934758,38872
1788699935577,37860
1788699936343,37860
1788699937096,37832
1788699937861,38204
1788699938698,38162
1788699939471,38162
1788699940216,35281
1788699940979,35354
1788699941818,35354
1788699942565,35354
1788699943312,35222
1788699944064,35222
1788699944811,35222
1788699945616,34821
1788699946349,34821
1788699947107,35431
1788699947854,35431
1788699948597,35205
1788699949327,37424
1788699950160,37624
1788699950916,37624
1788699951673,35988
1788699952420,35985
1788699953280,38543
1788699954018,38543
1788699954780,38574
1788699955520,36044
1788699956273,36044
1788699957011,36047
1788699957782,36047
1788699958522,37797
1788699959286,37797
1788699960029,37797
1788699960790,37381
1788699961592,37346
1788699962343,37346
1788699963095,36722
1788699963856,36677
1788699964595,36677
1788699965355,36633
1788699966097,36665
1788699966869,37140
1788699967610,37140
1788699968363,37133
1788699969091,36004
1788699969940,35982
1788699970691,35982
1788699971453,35982
1788699972190,36771
1788699973066,36771
1788699973808,36771
1788699974562,37231
1788699975290,37306
1788699976038,37306
1788699976780,36905
1788699977551,36791
1788699978282,39414
1788699979045,39414
1788699979776,39353
1788699980537,36378
1788699981365,36519
1788699982129,36519
1788699982892,39846
1788699983680,39763
1788699984482,39763
1788699985253,39763
1788699985990,38371
1788699986742,38371
1788699987599,35256
1788699988349,35256
1788699989093,35256
1788699989861,35345
1788699990603,35345
1788699991358,35364
1788699992113,37708
1788699992863,37726
1788699993619,37726
1788699994386,39538
1788699995141,39444
1788699995934,37282
1788699996689,37282
1788699997439,37342
1788699998185,36289
1788699998937,36289
1788699999689,36318
1788700000427,36318
1788700001162,35776
1788700001910,35776
1788700002657,35776
1788700003422,45322
1788700004243,44913
1788700005008,44913
1788700005742,35248
1788700006517,35430
1788700007350,40664
1788700008103,40664
1788700008839,40464
1788700009577,43833
1788700010308,43833
1788700011077,44077
1788700011806,35880
1788700012581,35907
1788700013325,35907
1788700014093,35907
1788700014823,36712
1788700015587,36712
1788700016325,36712
1788700017078,44644
1788700017805,44482
1788700018562,44482
1788700019297,43876
1788700020054,43659
1788700020797,43659
1788700021567,36735
1788700022304,36998
1788700023091,37812
1788700023845,37812
1788700024611,37868
1788700025348,38135
1788700026111,38112
1788700026849,38112
1788700027606,38112
1788700028359,35871
1788700029130,35871
1788700029885,35871
1788700030640,35245
1788700031386,35245
1788700032133,35245
1788700032869,35275
1788700033636,35110
1788700034428,36201
1788700035196,36201
1788700035940,36349
1788700036692,35283
1788700037435,35283
1788700038195,35252
1788700038935,37367
1788700039688,37438
1788700040425,37438
1788700041193,35496
1788700041932,35470
1788700042787,35470
1788700043525,35470
1788700044302,37260
1788700045056,37260
1788700045888,35763
1788700046632,35763
1788700047383,35732
1788700048143,37434
1788700048898,37434
1788700049636,37336
1788700050400,35904
1788700051131,36064
1788700051887,36064
1788700052615,35590
1788700053383,35297
1788700054186,37738
1788700054960,37738
1788700055709,37969
1788700056485,37969
1788700057306,37162
1788700058063,37162
1788700058806,37162
1788700059550,35905
1788700060293,35905
1788700061045,35961
1788700061791,35502
1788700062577,35406
1788700063322,35406
1788700064062,35259
1788700064808,35400
1788700065634,36393
1788700066378,36393
1788700067133,36297
1788700067873,37805
1788700068724,37813
1788700069472,37813
1788700070237,37813
1788700070972,35245
1788700071731,35245
1788700072495,35245
1788700073250,37171
1788700073982,36940
1788700074756,36940
1788700075496,36160
1788700076259,36354
1788700077049,36013
1788700077803,36013
1788700078539,35957
1788700079288,37804
1788700080032,37804
1788700080792,37863
1788700081526,36073
1788700082286,36075
1788700083026,36075
1788700083784,36075
1788700084518,40090
1788700085275,40090
1788700086006,40090
1788700086752,36354
1788700087497,36354
1788700088253,36354
1788700089000,40326
1788700089747,40422
1788700090584,35463
1788700091347,35463
1788700092102,35482
1788700092855,35867
1788700093588,35867
1788700094348,35693
1788700095090,35649
1788700095843,35792
1788700096588,35792
1788700097332,38470
1788700098069,38451
1788700098914,38451
1788700099649,38451
1788700100413,35910
1788700101152,35910
1788700101903,35910
1788700102634,35689
1788700103396,35604
1788700104138,35781
1788700104909,35781
1788700105653,35808
1788700106422,35483
1788700107198,35507
1788700107958,35507
1788700108699,43719
1788700109455,43654
1788700110197,43654
1788700110965,37194
1788700111709,37268
1788700112477,37268
1788700113224,37268
1788700113992,37591
1788700114734,37591
1788700115517,38461
1788700116269,38461
1788700116999,38565
