1788948472698,56521
1788948473443,56761
1788948474185,56761
1788948474917,56761
1788948475658,48659
1788948476401,48659
1788948477124,48070
1788948477863,54145
1788948478606,54723
1788948479361,54723
1788948480098,46511
1788948480902,46653
1788948481709,44420
1788948482453,44420
1788948483201,44458
1788948483968,44458
1788948484770,47802
1788948485535,47802
1788948486291,47802
1788948487035,42501
1788948487855,42622
1788948488598,42622
1788948489365,45071
1788948490122,45065
1788948490844,45065
1788948491648,44755
1788948492386,44501
1788948493153,46088
1788948493898,46088
1788948494673,46244
1788948495441,46244
1788948496199,46030
1788948496943,46030
1788948497696,46030
1788948498443,46494
1788948499194,46470
1788948499933,46470
1788948500688,39776
1788948501468,39871
1788948502302,44799
1788948503043,44799
1788948503805,44698
1788948504571,44234
1788948505364,44165
1788948506107,44165
1788948506884,44165
1788948507609,47033
1788948508451,47033
1788948509177,47033
1788948509960,39258
1788948510714,39271
1788948511532,47357
1788948512280,47357
1788948513050,47617
1788948513821,51224
1788948514622,50539
1788948515366,50539
1788948516126,46643
1788948516860,46159
1788948517719,46159
1788948518457,46159
1788948519221,45054
1788948519968,45054
1788948520708,45054
