1788947139604,49325
1788947140335,48991
1788947141060,55803
1788947141788,55750
1788947142555,55750
1788947143314,55750
1788947144096,60756
1788947144858,60756
1788947145622,60756
1788947146365,49880
1788947147125,49977
1788947147947,48869
1788947148732,48869
1788947149479,48869
1788947150244,45579
1788947151033,45673
1788947151822,45673
1788947152594,44402
1788947153363,44422
1788947154126,42459
1788947154906,42459
1788947155672,42583
1788947156448,42583
1788947157213,45240
1788947157993,45240
1788947158758,45240
1788947159547,44724
1788947160297,44752
1788947161101,44752
1788947161868,38175
1788947162644,38066
1788947163403,39062
1788947164177,39062
1788947164926,39172
1788947165698,46812
1788947166474,46783
1788947167231,46783
1788947167980,46783
1788947168759,45281
1788947169556,45281
1788947170327,45281
1788947171083,46671
1788947171835,46368
1788947172641,47027
1788947173426,47027
1788947174201,47167
1788947174981,43559
1788947175745,43375
1788947176501,43375
1788947177292,45187
1788947178058,45373
1788947178834,42973
1788947179605,42973
1788947180363,43206
1788947181146,43206
1788947181925,37050
1788947182722,37050
1788947183486,37050
1788947184279,37325
1788947185046,37500
1788947185816,37500
1788947186583,41496
1788947187340,41220
1788947188098,42446
1788947188851,42446
1788947189607,42422
1788947190391,37633
1788947191199,37916
1788947192007,37916
1788947192784,37916
1788947193611,38358
1788947194394,38358
1788947195176,38358
1788947195930,36363
1788947196705,36426
1788947197469,34817
1788947198259,34817
1788947199032,34798
1788947199822,35415
1788947200633,35260
1788947201518,40498
1788947202281,40498
1788947203049,40546
1788947203807,42375
1788947204606,41993
1788947205377,41993
1788947206152,41993
1788947206907,36180
1788947207677,36180
1788947208424,36180
1788947209188,36730
1788947209935,36864
1788947210760,44045
1788947211542,44045
1788947212320,43765
1788947213076,44587
1788947213859,44861
1788947214613,44861
1788947215374,37130
1788947216134,37000
1788947216933,37000
1788947217690,37000
1788947218472,35016
1788947219232,35016
1788947220041,44183
1788947220797,44183
1788947221559,44036
1788947222335,49114
1788947223098,48805
1788947223872,48805
1788947224633,47873
1788947225424,47676
1788947226186,50221
1788947226957,50221
1788947227699,50321
1788947228474,50321
1788947229252,47659
1788947230005,47659
1788947230761,47659
1788947231520,47499
1788947232336,47588
1788947233145,47588
1788947233900,48518
1788947234666,48500
1788947235413,46560
1788947236173,46560
1788947236935,46609
1788947237697,48471
1788947238498,48501
1788947239254,48501
1788947240001,48501
1788947240769,45976
1788947241578,45976
1788947242354,45976
1788947243093,46362
1788947243875,46068
1788947244658,50867
1788947245423,50867
1788947246162,50762
1788947246931,50427
1788947247735,50509
1788947248508,50509
1788947249246,49214
1788947250023,49273
1788947250826,50025
1788947251601,50025
1788947252356,49975
1788947253124,49975
1788947253910,45978
1788947254698,45978
1788947255452,45978
1788947256236,44084
1788947256995,44070
1788947257773,44070
1788947258517,48514
1788947259297,48502
1788947260088,45695
1788947260879,45695
1788947261645,45926
1788947262425,46764
1788947263179,46616
1788947263936,46616
1788947264691,46616
1788947265459,48271
1788947266231,48271
1788947267010,48271
1788947267766,47278
1788947268540,47130
1788947269316,45326
1788947270082,45326
1788947270828,45587
1788947271591,50454
1788947272392,50262
1788947273160,50262
1788947273904,49062
1788947274671,49166
1788947275466,49166
1788947276253,49166
1788947276995,47552
1788947277766,47552
1788947278540,47889
1788947279321,47889
1788947280088,47745
1788947280861,47202
1788947281624,47232
1788947282400,47232
1788947283156,46848
1788947283937,46962
1788947284701,45840
1788947285481,45840
1788947286230,45780
1788947286999,45780
1788947287786,47570
1788947288556,47570
1788947289296,47570
1788947290065,47442
1788947290855,47415
1788947291626,47415
1788947292373,47351
1788947293140,47378
1788947293939,46369
1788947294710,46369
1788947295447,46503
1788947296222,45283
1788947297017,45111
1788947297783,45111
1788947298526,45111
1788947299288,44964
1788947300088,44964
1788947300872,44964
1788947301606,47104
1788947302363,47284
1788947303181,47284
1788947303951,47284
1788947304693,47169
1788947305489,48161
1788947306231,48351
1788947307001,48351
1788947307748,46745
1788947308514,46550
1788947309326,46806
1788947310102,46806
1788947310874,46662
1788947311645,46662
1788947312408,52742
1788947313185,52742
1788947313926,52742
1788947314702,48919
1788947315487,48839
1788947316269,48839
1788947317039,49302
1788947317806,49355
1788947318571,50122
1788947319342,50122
1788947320101,50151
1788947320875,39305
1788947321654,39400
1788947322418,39400
1788947323171,39400
1788947323958,51062
1788947324743,51062
1788947325525,51062
1788947326285,46681
1788947327054,46736
1788947327836,48446
1788947328581,48446
1788947329303,48082
1788947330036,37134
1788947330762,37134
