1788947000695,50763
1788947001434,50763
1788947002183,39735
1788947002912,39735
1788947003673,54190
1788947004424,54190
1788947005195,54190
1788947005950,52604
1788947006781,53354
1788947007541,53354
1788947008325,53467
1788947009082,53473
1788947009895,42534
1788947010670,42534
1788947011474,42804
1788947012244,42205
1788947013046,42257
1788947013825,42257
1788947014634,42257
1788947015404,42014
1788947016206,42014
1788947016990,42014
1788947017794,41738
1788947018577,41754
1788947019378,42045
1788947020199,42058
1788947021006,42058
1788947021785,43210
1788947022607,43199
1788947023378,41918
1788947024176,41918
1788947024948,41931
1788947025763,42726
1788947026536,42695
1788947027294,42695
1788947028085,42695
1788947028846,46621
1788947029597,46621
1788947030358,46621
1788947031128,55672
1788947031956,55251
1788947032737,43435
1788947033533,43435
1788947034339,43972
1788947035126,42627
1788947035886,42317
1788947036730,53902
1788947037487,53902
1788947038280,53838
1788947039077,53838
1788947039939,52751
1788947040685,52751
1788947041553,52751
1788947042304,49108
1788947043072,48934
1788947043900,49030
1788947044688,49030
1788947045447,49195
1788947046221,49501
1788947046984,49443
1788947047764,49443
1788947048520,44307
1788947049309,44558
1788947050079,44558
1788947050897,44558
1788947051648,45609
1788947052438,45609
1788947053196,49640
1788947053979,49640
1788947054737,49609
1788947055511,40634
1788947056278,40844
1788947057058,40844
1788947057797,40844
1788947058585,40798
1788947059358,44519
1788947060127,44519
1788947060882,44348
1788947061669,44348
1788947062451,46653
1788947063215,46653
1788947063991,46534
1788947064763,48174
1788947065546,48485
1788947066348,48485
1788947067091,42856
1788947067866,42678
1788947068809,47076
1788947069747,47275
1788947070580,47275
1788947071455,47275
1788947072288,38766
1788947073159,38766
1788947073958,42563
1788947074883,42621
1788947075699,42621
1788947076522,38348
1788947077261,38400
1788947078042,43785
1788947078785,43785
1788947079548,43239
1788947080308,53008
1788947081079,53173
1788947081819,53173
1788947082582,53173
1788947083362,47234
1788947084143,47234
1788947084885,47234
1788947085658,52211
1788947086403,52533
1788947087199,50885
1788947087961,50885
1788947088741,50617
1788947089511,47452
1788947090283,47475
1788947091064,47475
1788947091852,49967
1788947092611,50089
1788947093393,45076
1788947094135,45076
1788947094928,45107
1788947095698,45107
1788947096475,52178
1788947097231,52178
1788947097998,52178
1788947098751,51504
1788947099565,51530
1788947100352,51530
1788947101143,48049
1788947101899,47968
1788947102660,51780
1788947103406,51780
1788947104182,51696
1788947104940,47155
1788947105736,47414
1788947106515,47414
1788947107340,47414
1788947108154,44727
1788947109039,44727
1788947109842,42753
1788947110686,42753
1788947111443,42803
1788947112261,40112
1788947113036,40085
1788947113793,40085
1788947114538,43616
1788947115310,43242
1788947116046,45329
1788947116825,45329
1788947117578,45320
1788947118361,45320
1788947119131,51581
1788947119923,51581
1788947120704,51581
1788947121493,48202
1788947122253,48202
1788947123011,48202
1788947123769,49571
1788947124551,49337
1788947125309,49914
1788947126088,49914
1788947126851,49986
1788947127643,48654
1788947128393,48711
1788947129168,48711
1788947129915,48727
1788947130673,48591
1788947131483,48591
1788947132256,48591
1788947133023,47248
1788947133809,47248
1788947134575,52717
1788947135336,52717
1788947136086,52664
1788947136845,50181
1788947137645,50535
1788947138404,50535
